source,target,weight,association,target_organism,target_gene,source_organism,source_gene
Ga0081607_120726,Ga0081607_107612,0.01917,positive,Ga0081607,107612,Ga0081607,120726
Ga0081607_120726,Ga0081607_11529,0.02036,positive,Ga0081607,11529,Ga0081607,120726
Ga0081607_120726,Ga0081607_123112,0.02082,positive,Ga0081607,123112,Ga0081607,120726
Ga0081607_120726,Ga0081607_11846,0.02164,positive,Ga0081607,11846,Ga0081607,120726
Ga0081607_120726,Ga0081607_122018,0.02688,positive,Ga0081607,122018,Ga0081607,120726
Ga0081607_122012,Ga0081607_11521,0.01902,positive,Ga0081607,11521,Ga0081607,122012
Ga0081607_122012,Ga0081607_11529,0.01917,positive,Ga0081607,11529,Ga0081607,122012
Ga0081607_122012,Ga0081607_122014,0.01938,positive,Ga0081607,122014,Ga0081607,122012
Ga0081607_122012,Ga0081607_122016,0.02052,positive,Ga0081607,122016,Ga0081607,122012
Ga0081607_122012,Ga0081607_12208,0.02176,positive,Ga0081607,12208,Ga0081607,122012
Ga0081607_122012,Ga0081607_122015,0.02308,positive,Ga0081607,122015,Ga0081607,122012
Ga0081607_122012,Ga0081607_113613,0.02458,positive,Ga0081607,113613,Ga0081607,122012
Ga0081607_122012,Ga0081607_113615,0.02469,positive,Ga0081607,113615,Ga0081607,122012
Ga0081607_122012,Ga0081607_122011,0.02632,positive,Ga0081607,122011,Ga0081607,122012
Ga0081607_122012,Ga0081607_122010,0.02764,positive,Ga0081607,122010,Ga0081607,122012
Ga0081607_122012,Ga0081607_12209,0.02779,positive,Ga0081607,12209,Ga0081607,122012
Ga0081607_122012,Ga0081607_116826,0.02846,positive,Ga0081607,116826,Ga0081607,122012
Ga0081607_122012,Ga0081607_122013,0.02866,positive,Ga0081607,122013,Ga0081607,122012
Ga0081607_122012,Ga0081607_11331,0.02897,positive,Ga0081607,11331,Ga0081607,122012
Ga0081607_122012,Ga0081607_11332,0.02901,positive,Ga0081607,11332,Ga0081607,122012
Ga0081607_122012,Ga0081607_113621,0.03584,positive,Ga0081607,113621,Ga0081607,122012
Ga0081607_122010,Ga0081607_12049,0.01981,positive,Ga0081607,12049,Ga0081607,122010
Ga0081607_122010,Ga0081607_122011,0.02049,positive,Ga0081607,122011,Ga0081607,122010
Ga0081607_122010,Ga0081629_11135,-0.02066,negative,Ga0081629,11135,Ga0081607,122010
Ga0081607_122010,Ga0081607_11332,0.02073,positive,Ga0081607,11332,Ga0081607,122010
Ga0081607_122010,Ga0081607_109110,0.02132,positive,Ga0081607,109110,Ga0081607,122010
Ga0081607_122010,Ga0081607_113615,0.02142,positive,Ga0081607,113615,Ga0081607,122010
Ga0081607_122010,Ga0081607_11358,0.02364,positive,Ga0081607,11358,Ga0081607,122010
Ga0081607_122010,Ga0081607_107610,0.02392,positive,Ga0081607,107610,Ga0081607,122010
Ga0081607_122010,Ga0081607_11331,0.02562,positive,Ga0081607,11331,Ga0081607,122010
Ga0081607_122010,Ga0081607_108452,0.02582,positive,Ga0081607,108452,Ga0081607,122010
Ga0081607_122010,Ga0081607_113613,0.02663,positive,Ga0081607,113613,Ga0081607,122010
Ga0081607_122010,Ga0081607_113621,0.02701,positive,Ga0081607,113621,Ga0081607,122010
Ga0081607_122010,Ga0081607_122012,0.02764,positive,Ga0081607,122012,Ga0081607,122010
Ga0081607_122010,Ga0081607_116826,0.0291,positive,Ga0081607,116826,Ga0081607,122010
Ga0081607_122010,Ga0081607_122015,0.03681,positive,Ga0081607,122015,Ga0081607,122010
Ga0081607_122010,Ga0081607_12209,0.04279,positive,Ga0081607,12209,Ga0081607,122010
Ga0081607_122010,Ga0081607_12208,0.05383,positive,Ga0081607,12208,Ga0081607,122010
Ga0081607_11288,Ga0081607_108289,0.01901,positive,Ga0081607,108289,Ga0081607,11288
Ga0081607_11288,Ga0081607_117651,0.01932,positive,Ga0081607,117651,Ga0081607,11288
Ga0081607_11288,Ga0081607_109532,0.01946,positive,Ga0081607,109532,Ga0081607,11288
Ga0081607_11288,Ga0081607_107612,-0.01965,negative,Ga0081607,107612,Ga0081607,11288
Ga0081607_11288,Ga0081607_115213,0.01982,positive,Ga0081607,115213,Ga0081607,11288
Ga0081607_11288,Ga0081607_108266,0.01984,positive,Ga0081607,108266,Ga0081607,11288
Ga0081607_11288,Ga0081607_11304,0.01994,positive,Ga0081607,11304,Ga0081607,11288
Ga0081607_11288,Ga0081607_112019,0.02038,positive,Ga0081607,112019,Ga0081607,11288
Ga0081607_11288,Ga0081607_10136,0.0204,positive,Ga0081607,10136,Ga0081607,11288
Ga0081607_11288,Ga0081607_12049,0.02087,positive,Ga0081607,12049,Ga0081607,11288
Ga0081607_11288,Ga0081607_113818,0.02106,positive,Ga0081607,113818,Ga0081607,11288
Ga0081607_11288,Ga0081607_11868,0.02151,positive,Ga0081607,11868,Ga0081607,11288
Ga0081607_11288,Ga0081607_108470,0.02172,positive,Ga0081607,108470,Ga0081607,11288
Ga0081607_11288,Ga0081607_107610,0.02193,positive,Ga0081607,107610,Ga0081607,11288
Ga0081607_11288,Ga0081607_113519,0.02234,positive,Ga0081607,113519,Ga0081607,11288
Ga0081607_11288,Ga0081607_108422,0.02254,positive,Ga0081607,108422,Ga0081607,11288
Ga0081607_11288,Ga0081607_108311,0.0227,positive,Ga0081607,108311,Ga0081607,11288
Ga0081607_11288,Ga0081607_123317,0.02283,positive,Ga0081607,123317,Ga0081607,11288
Ga0081607_11288,Ga0081607_125320,0.02411,positive,Ga0081607,125320,Ga0081607,11288
Ga0081607_11288,Ga0081607_10881,0.02417,positive,Ga0081607,10881,Ga0081607,11288
Ga0081607_11288,Ga0081607_116319,-0.02445,negative,Ga0081607,116319,Ga0081607,11288
Ga0081607_11288,Ga0081607_11349,-0.0259,negative,Ga0081607,11349,Ga0081607,11288
Ga0081607_11288,Ga0081607_110245,0.02614,positive,Ga0081607,110245,Ga0081607,11288
Ga0081607_11288,Ga0081607_12205,0.02754,positive,Ga0081607,12205,Ga0081607,11288
Ga0081607_11288,Ga0081607_11136,0.03605,positive,Ga0081607,11136,Ga0081607,11288
Ga0081607_11288,Ga0081629_122127,-0.04124,negative,Ga0081629,122127,Ga0081607,11288
Ga0081607_108041,Ga0081607_11469,0.019,positive,Ga0081607,11469,Ga0081607,108041
Ga0081607_108041,Ga0081607_108452,0.01932,positive,Ga0081607,108452,Ga0081607,108041
Ga0081607_108041,Ga0081629_10206,0.01967,positive,Ga0081629,10206,Ga0081607,108041
Ga0081607_108041,Ga0081607_12048,0.01997,positive,Ga0081607,12048,Ga0081607,108041
Ga0081607_108041,Ga0081607_108311,0.02057,positive,Ga0081607,108311,Ga0081607,108041
Ga0081607_108041,Ga0081607_120732,0.02205,positive,Ga0081607,120732,Ga0081607,108041
Ga0081607_108041,Ga0081607_10524,0.0259,positive,Ga0081607,10524,Ga0081607,108041
Ga0081607_108041,Ga0081607_11876,0.0292,positive,Ga0081607,11876,Ga0081607,108041
Ga0081607_108041,Ga0081607_108422,0.03059,positive,Ga0081607,108422,Ga0081607,108041
Ga0081607_10749,Ga0081607_108458,-0.01907,negative,Ga0081607,108458,Ga0081607,10749
Ga0081607_10749,Ga0081607_117653,-0.01935,negative,Ga0081607,117653,Ga0081607,10749
Ga0081607_10749,Ga0081629_11365,-0.01968,negative,Ga0081629,11365,Ga0081607,10749
Ga0081607_10749,Ga0081607_10701,0.01976,positive,Ga0081607,10701,Ga0081607,10749
Ga0081607_10749,Ga0081629_10632,0.01993,positive,Ga0081629,10632,Ga0081607,10749
Ga0081607_10749,Ga0081607_122010,-0.02053,negative,Ga0081607,122010,Ga0081607,10749
Ga0081607_10749,Ga0081629_10266,-0.02062,negative,Ga0081629,10266,Ga0081607,10749
Ga0081607_10749,Ga0081607_12192,-0.02085,negative,Ga0081607,12192,Ga0081607,10749
Ga0081607_10749,Ga0081607_116932,0.02192,positive,Ga0081607,116932,Ga0081607,10749
Ga0081607_10749,Ga0081607_112840,0.02334,positive,Ga0081607,112840,Ga0081607,10749
Ga0081607_10749,Ga0081607_10651,-0.02467,negative,Ga0081607,10651,Ga0081607,10749
Ga0081607_10749,Ga0081607_12049,-0.02744,negative,Ga0081607,12049,Ga0081607,10749
Ga0081607_10749,Ga0081629_118411,0.02967,positive,Ga0081629,118411,Ga0081607,10749
Ga0081607_107718,Ga0081607_10822,0.02592,positive,Ga0081607,10822,Ga0081607,107718
Ga0081607_10919,Ga0081607_109110,0.01906,positive,Ga0081607,109110,Ga0081607,10919
Ga0081607_10919,Ga0081607_108453,0.01978,positive,Ga0081607,108453,Ga0081607,10919
Ga0081607_10919,Ga0081607_10311,0.02036,positive,Ga0081607,10311,Ga0081607,10919
Ga0081607_10919,Ga0081607_12608,0.02061,positive,Ga0081607,12608,Ga0081607,10919
Ga0081607_10919,Ga0081607_11909,0.02093,positive,Ga0081607,11909,Ga0081607,10919
Ga0081607_10919,Ga0081607_123456,0.0215,positive,Ga0081607,123456,Ga0081607,10919
Ga0081607_10919,Ga0081607_108022,0.02365,positive,Ga0081607,108022,Ga0081607,10919
Ga0081607_108458,Ga0081607_112314,0.01923,positive,Ga0081607,112314,Ga0081607,108458
Ga0081607_108458,Ga0081607_11521,0.01938,positive,Ga0081607,11521,Ga0081607,108458
Ga0081607_108458,Ga0081607_109111,0.01961,positive,Ga0081607,109111,Ga0081607,108458
Ga0081607_108458,Ga0081607_117613,0.02003,positive,Ga0081607,117613,Ga0081607,108458
Ga0081607_108458,Ga0081607_109110,0.02005,positive,Ga0081607,109110,Ga0081607,108458
Ga0081607_108458,Ga0081607_108452,0.02013,positive,Ga0081607,108452,Ga0081607,108458
Ga0081607_108458,Ga0081607_117653,0.0202,positive,Ga0081607,117653,Ga0081607,108458
Ga0081607_108458,Ga0081629_10632,-0.02026,negative,Ga0081629,10632,Ga0081607,108458
Ga0081607_108458,Ga0081607_12213,0.02052,positive,Ga0081607,12213,Ga0081607,108458
Ga0081607_108458,Ga0081607_12606,0.02089,positive,Ga0081607,12606,Ga0081607,108458
Ga0081607_108458,Ga0081607_108455,0.02163,positive,Ga0081607,108455,Ga0081607,108458
Ga0081607_108458,Ga0081607_108454,0.02289,positive,Ga0081607,108454,Ga0081607,108458
Ga0081607_108458,Ga0081607_111615,0.02732,positive,Ga0081607,111615,Ga0081607,108458
Ga0081607_116932,Ga0081607_112315,0.01933,positive,Ga0081607,112315,Ga0081607,116932
Ga0081607_116932,Ga0081607_125323,0.01968,positive,Ga0081607,125323,Ga0081607,116932
Ga0081607_116932,Ga0081607_116318,0.02182,positive,Ga0081607,116318,Ga0081607,116932
Ga0081607_116932,Ga0081607_109629,0.02321,positive,Ga0081607,109629,Ga0081607,116932
Ga0081607_116932,Ga0081607_123012,0.02325,positive,Ga0081607,123012,Ga0081607,116932
Ga0081607_116932,Ga0081607_116325,0.02666,positive,Ga0081607,116325,Ga0081607,116932
Ga0081607_11368,Ga0081607_110245,-0.01916,negative,Ga0081607,110245,Ga0081607,11368
Ga0081607_11368,Ga0081607_117723,-0.01927,negative,Ga0081607,117723,Ga0081607,11368
Ga0081607_11368,Ga0081607_121110,-0.01937,negative,Ga0081607,121110,Ga0081607,11368
Ga0081607_11368,Ga0081607_11357,0.01967,positive,Ga0081607,11357,Ga0081607,11368
Ga0081607_11368,Ga0081607_101323,0.01969,positive,Ga0081607,101323,Ga0081607,11368
Ga0081607_11368,Ga0081607_12364,0.0197,positive,Ga0081607,12364,Ga0081607,11368
Ga0081607_11368,Ga0081607_108214,-0.01978,negative,Ga0081607,108214,Ga0081607,11368
Ga0081607_11368,Ga0081607_12605,0.0199,positive,Ga0081607,12605,Ga0081607,11368
Ga0081607_11368,Ga0081607_120713,0.02007,positive,Ga0081607,120713,Ga0081607,11368
Ga0081607_11368,Ga0081607_12308,0.0203,positive,Ga0081607,12308,Ga0081607,11368
Ga0081607_11368,Ga0081607_109629,0.02032,positive,Ga0081607,109629,Ga0081607,11368
Ga0081607_11368,Ga0081607_10651,0.02072,positive,Ga0081607,10651,Ga0081607,11368
Ga0081607_11368,Ga0081607_10701,0.02161,positive,Ga0081607,10701,Ga0081607,11368
Ga0081607_11368,Ga0081607_112115,0.02252,positive,Ga0081607,112115,Ga0081607,11368
Ga0081607_11368,Ga0081607_123116,-0.02309,negative,Ga0081607,123116,Ga0081607,11368
Ga0081607_11368,Ga0081607_119210,0.02325,positive,Ga0081607,119210,Ga0081607,11368
Ga0081607_11368,Ga0081607_10301,0.02368,positive,Ga0081607,10301,Ga0081607,11368
Ga0081607_11368,Ga0081629_12085,0.02376,positive,Ga0081629,12085,Ga0081607,11368
Ga0081607_11368,Ga0081607_108666,-0.02435,negative,Ga0081607,108666,Ga0081607,11368
Ga0081607_11368,Ga0081607_109110,0.02439,positive,Ga0081607,109110,Ga0081607,11368
Ga0081607_11368,Ga0081629_11135,0.02481,positive,Ga0081629,11135,Ga0081607,11368
Ga0081607_11368,Ga0081607_10305,0.02487,positive,Ga0081607,10305,Ga0081607,11368
Ga0081607_11368,Ga0081607_108813,0.02489,positive,Ga0081607,108813,Ga0081607,11368
Ga0081607_11368,Ga0081607_11284,0.02493,positive,Ga0081607,11284,Ga0081607,11368
Ga0081607_11368,Ga0081607_108458,0.02497,positive,Ga0081607,108458,Ga0081607,11368
Ga0081607_11368,Ga0081607_116320,0.02526,positive,Ga0081607,116320,Ga0081607,11368
Ga0081607_11368,Ga0081607_120720,0.02533,positive,Ga0081607,120720,Ga0081607,11368
Ga0081607_11368,Ga0081607_11358,0.02587,positive,Ga0081607,11358,Ga0081607,11368
Ga0081607_11368,Ga0081607_110243,0.0278,positive,Ga0081607,110243,Ga0081607,11368
Ga0081607_11368,Ga0081607_10303,0.02846,positive,Ga0081607,10303,Ga0081607,11368
Ga0081607_11368,Ga0081607_104311,0.02991,positive,Ga0081607,104311,Ga0081607,11368
Ga0081607_11368,Ga0081607_11235,0.03015,positive,Ga0081607,11235,Ga0081607,11368
Ga0081607_11368,Ga0081607_11006,0.03016,positive,Ga0081607,11006,Ga0081607,11368
Ga0081607_11368,Ga0081607_114272,-0.03036,negative,Ga0081607,114272,Ga0081607,11368
Ga0081607_11368,Ga0081607_11612,0.03116,positive,Ga0081607,11612,Ga0081607,11368
Ga0081607_11368,Ga0081607_12208,-0.03202,negative,Ga0081607,12208,Ga0081607,11368
Ga0081607_11368,Ga0081607_12192,-0.03314,negative,Ga0081607,12192,Ga0081607,11368
Ga0081607_121110,Ga0081607_123916,0.01902,positive,Ga0081607,123916,Ga0081607,121110
Ga0081607_121110,Ga0081607_111619,-0.01988,negative,Ga0081607,111619,Ga0081607,121110
Ga0081607_121110,Ga0081607_110245,0.02075,positive,Ga0081607,110245,Ga0081607,121110
Ga0081607_121110,Ga0081607_114272,0.02076,positive,Ga0081607,114272,Ga0081607,121110
Ga0081607_121110,Ga0081607_117613,0.02295,positive,Ga0081607,117613,Ga0081607,121110
Ga0081607_121110,Ga0081607_125326,0.02374,positive,Ga0081607,125326,Ga0081607,121110
Ga0081607_121110,Ga0081607_10822,0.02616,positive,Ga0081607,10822,Ga0081607,121110
Ga0081607_121110,Ga0081607_108422,0.02664,positive,Ga0081607,108422,Ga0081607,121110
Ga0081607_121110,Ga0081607_112315,0.03201,positive,Ga0081607,112315,Ga0081607,121110
Ga0081607_121110,Ga0081607_110243,0.0406,positive,Ga0081607,110243,Ga0081607,121110
Ga0081607_11905,Ga0081607_10136,0.01966,positive,Ga0081607,10136,Ga0081607,11905
Ga0081607_11905,Ga0081607_107610,-0.0197,negative,Ga0081607,107610,Ga0081607,11905
Ga0081607_11905,Ga0081607_10651,0.02052,positive,Ga0081607,10651,Ga0081607,11905
Ga0081607_11905,Ga0081607_109629,0.02174,positive,Ga0081607,109629,Ga0081607,11905
Ga0081607_11905,Ga0081607_108813,0.02176,positive,Ga0081607,108813,Ga0081607,11905
Ga0081607_11905,Ga0081607_108453,0.02228,positive,Ga0081607,108453,Ga0081607,11905
Ga0081607_11905,Ga0081607_116324,0.02374,positive,Ga0081607,116324,Ga0081607,11905
Ga0081607_11905,Ga0081607_117651,0.02383,positive,Ga0081607,117651,Ga0081607,11905
Ga0081607_11905,Ga0081607_11876,0.02634,positive,Ga0081607,11876,Ga0081607,11905
Ga0081629_11162,Ga0081607_10136,0.01924,positive,Ga0081607,10136,Ga0081629,11162
Ga0081629_11162,Ga0081629_12073,0.01979,positive,Ga0081629,12073,Ga0081629,11162
Ga0081629_11162,Ga0081607_11136,0.02011,positive,Ga0081607,11136,Ga0081629,11162
Ga0081629_11162,Ga0081629_10632,0.02126,positive,Ga0081629,10632,Ga0081629,11162
Ga0081629_11162,Ga0081629_109314,0.02153,positive,Ga0081629,109314,Ga0081629,11162
Ga0081629_11162,Ga0081629_11451,0.02162,positive,Ga0081629,11451,Ga0081629,11162
Ga0081629_11162,Ga0081607_117613,-0.02176,negative,Ga0081607,117613,Ga0081629,11162
Ga0081629_11162,Ga0081629_11365,0.02382,positive,Ga0081629,11365,Ga0081629,11162
Ga0081629_11162,Ga0081629_10915,0.02769,positive,Ga0081629,10915,Ga0081629,11162
Ga0081629_11162,Ga0081607_11358,0.02772,positive,Ga0081607,11358,Ga0081629,11162
Ga0081629_11162,Ga0081629_12128,0.02804,positive,Ga0081629,12128,Ga0081629,11162
Ga0081629_11162,Ga0081629_10401,0.02835,positive,Ga0081629,10401,Ga0081629,11162
Ga0081629_11162,Ga0081629_105315,0.02965,positive,Ga0081629,105315,Ga0081629,11162
Ga0081629_11162,Ga0081629_11362,0.03296,positive,Ga0081629,11362,Ga0081629,11162
Ga0081629_11162,Ga0081629_12205,0.04048,positive,Ga0081629,12205,Ga0081629,11162
Ga0081629_11162,Ga0081629_114116,0.06311,positive,Ga0081629,114116,Ga0081629,11162
Ga0081607_108272,Ga0081607_114923,0.02013,positive,Ga0081607,114923,Ga0081607,108272
Ga0081607_112312,Ga0081607_108261,0.01924,positive,Ga0081607,108261,Ga0081607,112312
Ga0081607_112312,Ga0081607_120732,0.02025,positive,Ga0081607,120732,Ga0081607,112312
Ga0081607_112312,Ga0081607_11125,0.02048,positive,Ga0081607,11125,Ga0081607,112312
Ga0081607_112312,Ga0081607_112311,0.0208,positive,Ga0081607,112311,Ga0081607,112312
Ga0081607_112312,Ga0081607_117613,-0.02172,negative,Ga0081607,117613,Ga0081607,112312
Ga0081607_112312,Ga0081607_108267,0.0224,positive,Ga0081607,108267,Ga0081607,112312
Ga0081607_112312,Ga0081607_10823,0.02695,positive,Ga0081607,10823,Ga0081607,112312
Ga0081607_116937,Ga0081607_11358,0.0191,positive,Ga0081607,11358,Ga0081607,116937
Ga0081607_116937,Ga0081607_108457,0.01916,positive,Ga0081607,108457,Ga0081607,116937
Ga0081607_116937,Ga0081607_107612,0.01942,positive,Ga0081607,107612,Ga0081607,116937
Ga0081607_116937,Ga0081607_116325,0.01983,positive,Ga0081607,116325,Ga0081607,116937
Ga0081607_116937,Ga0081607_12606,0.02132,positive,Ga0081607,12606,Ga0081607,116937
Ga0081607_116937,Ga0081607_114256,0.02429,positive,Ga0081607,114256,Ga0081607,116937
Ga0081607_116937,Ga0081607_111115,0.02515,positive,Ga0081607,111115,Ga0081607,116937
Ga0081607_116937,Ga0081607_10305,0.02586,positive,Ga0081607,10305,Ga0081607,116937
Ga0081607_116937,Ga0081607_10303,0.02664,positive,Ga0081607,10303,Ga0081607,116937
Ga0081607_116937,Ga0081607_11357,0.02894,positive,Ga0081607,11357,Ga0081607,116937
Ga0081607_12323,Ga0081607_113519,0.01987,positive,Ga0081607,113519,Ga0081607,12323
Ga0081607_12323,Ga0081607_126010,0.01992,positive,Ga0081607,126010,Ga0081607,12323
Ga0081607_12323,Ga0081607_112115,0.02023,positive,Ga0081607,112115,Ga0081607,12323
Ga0081607_12323,Ga0081629_12205,-0.02044,negative,Ga0081629,12205,Ga0081607,12323
Ga0081607_12323,Ga0081607_108813,-0.02163,negative,Ga0081607,108813,Ga0081607,12323
Ga0081607_12323,Ga0081607_122014,0.02296,positive,Ga0081607,122014,Ga0081607,12323
Ga0081607_12323,Ga0081607_11135,0.02467,positive,Ga0081607,11135,Ga0081607,12323
Ga0081607_12323,Ga0081607_110243,0.02942,positive,Ga0081607,110243,Ga0081607,12323
Ga0081607_11529,Ga0081607_122012,0.01917,positive,Ga0081607,122012,Ga0081607,11529
Ga0081607_11529,Ga0081607_113410,0.01931,positive,Ga0081607,113410,Ga0081607,11529
Ga0081607_11529,Ga0081607_120726,0.02036,positive,Ga0081607,120726,Ga0081607,11529
Ga0081607_11529,Ga0081607_112019,0.02065,positive,Ga0081607,112019,Ga0081607,11529
Ga0081607_11529,Ga0081607_113519,0.02076,positive,Ga0081607,113519,Ga0081607,11529
Ga0081607_11529,Ga0081607_1082113,0.02119,positive,Ga0081607,1082113,Ga0081607,11529
Ga0081607_11529,Ga0081607_113615,0.02203,positive,Ga0081607,113615,Ga0081607,11529
Ga0081607_11529,Ga0081607_11408,0.02242,positive,Ga0081607,11408,Ga0081607,11529
Ga0081607_11529,Ga0081607_11846,0.02401,positive,Ga0081607,11846,Ga0081607,11529
Ga0081607_11529,Ga0081607_125530,0.02402,positive,Ga0081607,125530,Ga0081607,11529
Ga0081607_11529,Ga0081607_122018,0.02748,positive,Ga0081607,122018,Ga0081607,11529
Ga0081607_11529,Ga0081607_125323,0.02787,positive,Ga0081607,125323,Ga0081607,11529
Ga0081607_11529,Ga0081607_10311,0.03022,positive,Ga0081607,10311,Ga0081607,11529
Ga0081607_107611,Ga0081607_12192,0.01949,positive,Ga0081607,12192,Ga0081607,107611
Ga0081607_107611,Ga0081607_110245,0.02046,positive,Ga0081607,110245,Ga0081607,107611
Ga0081607_107611,Ga0081607_120416,0.02073,positive,Ga0081607,120416,Ga0081607,107611
Ga0081607_107611,Ga0081607_125320,0.02191,positive,Ga0081607,125320,Ga0081607,107611
Ga0081607_107611,Ga0081607_10311,0.02245,positive,Ga0081607,10311,Ga0081607,107611
Ga0081607_107611,Ga0081607_123012,0.02327,positive,Ga0081607,123012,Ga0081607,107611
Ga0081607_107611,Ga0081607_113818,0.02456,positive,Ga0081607,113818,Ga0081607,107611
Ga0081607_107611,Ga0081607_123456,0.0256,positive,Ga0081607,123456,Ga0081607,107611
Ga0081607_107611,Ga0081607_10881,0.0283,positive,Ga0081607,10881,Ga0081607,107611
Ga0081607_11136,Ga0081607_10311,-0.01964,negative,Ga0081607,10311,Ga0081607,11136
Ga0081607_11136,Ga0081607_113818,0.01968,positive,Ga0081607,113818,Ga0081607,11136
Ga0081607_11136,Ga0081607_117812,0.01982,positive,Ga0081607,117812,Ga0081607,11136
Ga0081607_11136,Ga0081607_125530,0.01998,positive,Ga0081607,125530,Ga0081607,11136
Ga0081607_11136,Ga0081607_110243,-0.02002,negative,Ga0081607,110243,Ga0081607,11136
Ga0081607_11136,Ga0081629_11162,0.02011,positive,Ga0081629,11162,Ga0081607,11136
Ga0081607_11136,Ga0081607_114256,0.02036,positive,Ga0081607,114256,Ga0081607,11136
Ga0081607_11136,Ga0081607_11469,0.02044,positive,Ga0081607,11469,Ga0081607,11136
Ga0081607_11136,Ga0081629_11844,-0.02093,negative,Ga0081629,11844,Ga0081607,11136
Ga0081607_11136,Ga0081607_11358,0.02142,positive,Ga0081607,11358,Ga0081607,11136
Ga0081607_11136,Ga0081607_12205,0.02222,positive,Ga0081607,12205,Ga0081607,11136
Ga0081607_11136,Ga0081607_112831,0.02463,positive,Ga0081607,112831,Ga0081607,11136
Ga0081607_11136,Ga0081629_114116,0.026,positive,Ga0081629,114116,Ga0081607,11136
Ga0081607_11136,Ga0081607_11303,0.02718,positive,Ga0081607,11303,Ga0081607,11136
Ga0081607_11136,Ga0081607_108455,0.02734,positive,Ga0081607,108455,Ga0081607,11136
Ga0081607_11136,Ga0081607_109535,0.02769,positive,Ga0081607,109535,Ga0081607,11136
Ga0081607_11136,Ga0081607_10136,0.02784,positive,Ga0081607,10136,Ga0081607,11136
